id,text,anotator1,anotator2,anotator3,label,links_post,account_post
4418,Meu amor só aumenta cada dia😊😊😍,0,0,0,0,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad
696,Dá medo em saber Q essas mentes maquinan o mal...falam bonito mais negam sua eficácia,1,1,0,1,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad
1271,#SOMOSTODOSDAMARES TJM ESSE CARA EU QUE é COLEGA POIS SE ELE FALA COM A SRA OU MELHOR ESCREVE MERECE MUITA PORRADA CADEIA PRA ELE SER ESTRUPADO POR UM MONTE DE CARA LÁ DENTRO,1,1,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
1669,Esse lixo de ser humano foi o motivo de eu me afastar da igreja quando criança,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
4834,❤️❤️❤️❤️❤️❤️❤️❤️ quanto amoor numa foto so,0,0,0,0,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad
5327,Parabéns professor ❤️ tudo poderia ter sido diferente...no RS os professores estão sendo massacrados...😞,0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad
1706,Esse aí nao vale nada,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
4675,"🙏 Parabéns abençoado filho de Deus!!! Deus te proteja continuamente! Seja fiel a Deus e Ele cuidará de ti por onde quer que andares!!! Força, coragem e sucesso!!!!",0,0,0,0,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
6958,👏👏👏🇧🇷🇧🇷🇧🇷 esse cara me representa...,0,0,0,0,https://www.instagram.com/p/C5duspiJ3-_/,Carla Zambelli
892,Não tem jeito pra essa gentalha da Globosta!,1,1,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli
6730,Amor a gente se fala ao amanhecer,0,0,0,0,https://www.instagram.com/p/C4wHsBWvHP1/,Eduardo Bolsonaro
5617,Até os de direita acham! Pq não é preciso ser de esquerda ou de direita para identificarnos falas que são posições claras de afronta à democracia!,0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
1451,Lula desgraçado,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
898,Fora #Globolixo,1,1,1,1,https://www.instagram.com/p/B4K2nvnF3cE/,Eduardo Bolsonaro
1307,Com o pode este criminosso vagabundo ainda não está presso,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
4604,"Ministra @damaresalvesoficial1 , ninguém atira pedras em árvores que não dão frutos. O que mais incomoda o ímpio é a retidão de seus passos. 🍃 Fique com Deus 🙏",0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
4486,se tem foto tem video,0,0,0,0,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad
2050,PAREM DE ENGANAR OS BRASILEIROS,1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
6044,Ué... Agora vai usar o seu perfil pra passar notícia sem opinião? O que as revistas publicam todo mundo sabe... Parece propaganda de revista,0,0,0,0,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
4897,Saudade daquilo que o Brasil não viveu ainda!! Eu votei no Professor e votarei de novo!!! #fascismonão #elenão #haddadsim,0,0,0,0,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad
3005,Intervenção militar já !!! Acaba STF não serve pra nada mesmo...@joicehasselmannoficial,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
6847,"Ela é sim, competente, inteligente, mastenho muito estima e respeito muitos outros da direita. Gente maravilhosas! Amo os.",0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
5370,Viva nosso grande Representante Viva nosso Presidente,0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad
2169,"O sua doente, se ele sancionou a lei foi por que vocês criaram a lei e foi aprovada no congresso, então deixa de ser hipócrita o doente!",1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
6934,Parabéns!! Meu melhor voto para governar SP,0,0,0,0,https://www.instagram.com/p/C5duspiJ3-_/,Carla Zambelli
1839,"No Brasil ñ pensou, e sim na sua pessoa. Patriota de bosta",1,1,1,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli
6909,Nunca duvidei disso. Contamos sempre com vc. E todo mundo sabe como perdemos.,0,0,0,0,https://www.instagram.com/p/C5ivDPjt8Hp/,Carla Zambelli
2563,"Eu fico olhando esse povo besta do contra, ter raiva do Lula e do PT, não diminui o FATO que vc foi um otario pau no cu de ter votado no Bolsonaro . . . Faz a arminha 👉🏻👉🏻👉🏻👉🏻",1,1,1,1,https://www.instagram.com/p/B55Fxu4F5Y5/,Gleisi Hoffmann
4574,Quem é esse jornalista?,0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
68,Pois é deveria ter pena da própria ignorância.,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
6850,O povo conta muito com todos,0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
5733,Sou negrão e essa mulher não me representa ...,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
579,"Vou morrer na prisão, #ptnuncamais",1,1,0,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
5161,"Ontem não consegui assistir, hoje quando vi o resultado Amei fiquei emocionado 👏👏👏👏👏",0,0,0,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila
4591,Ele não ficará impune!! Força Damares! Deus seja contigo!,0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
1611,Esse é um nojento!!,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
4453,"A presidenca certa para um grande e rico pais para avancar no caminho de futuro pleno sec, 21.",0,0,0,0,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad
1660,Criatura deplorável!!!!,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
1469,Picareta vai pro inferno verme nojento 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
2034,O que mais falta para esse canalha roubar do povo? Pior presidente da história.,1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
1268,Misericórdia quem foi esse monstro que escreveu isso um ser podre dessa tem que ser preso retirado urgente da sociedade isso é um monstro,1,1,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
6830,@numretratofalado obrigada @jeferson.tenorio.9 por essa obra.,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6472,Parabéns pela iniciativa. Mas seria de suma importância dispor desse equipamento em todo o país.👏👏👏👏👏👏,0,0,0,0,https://www.instagram.com/p/C4tzQ6YrvgD/,Eduardo Bolsonaro
4749,"Mais um ""Cidadão de bem""",0,1,0,0,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
6562,@flamarbulhoes calma😂😂 Pai Lula voltou. Vai zerar os problemas do BRASIL,0,0,0,0,https://www.instagram.com/p/CyTgWs3gTCI/,Manuela d'Ávila
514,"Na verdade Bolsonaro não está governando, continuamos nas mãos da esquerda maldita!!!",1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
5133,"Mas o miss universo n coloca a mulher de maneira objetiva da. Tem q ter conteúdo, causas sociais, tem q ser empoderada... Se informe melhor!",0,0,0,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila
3601,Nosso futuro está com eles. Parabéns,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro
658,@carpi.nilza pra veia que mama na teta do governo tbm,1,1,0,1,https://www.instagram.com/p/Cy56zeNLzPE/,Fernando Haddad
2163,E isso vale para os coxinhas 🍗🍗🍗 também ???? Nossa!!! Governo pato...🦆🦆🦆🦆🦆🦆 Só come abacaxi ...🍍🍍🍍🍍🍍,1,0,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
5910,Parabéns PGR pedido negado 👍👏👏👏,0,0,0,0,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann
6905,"Verdade ,deputada Carla Zambelli,íntegra,atuante,honesta,respeitosa, etc.....🌟🌟🌟🌟🌹🌹🌹🌹🌹🌹",0,0,0,0,https://www.instagram.com/p/C5ivDPjt8Hp/,Carla Zambelli
4212,Nossa e muita gente bonito junto,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad
1146,Aceitar comentários de Minions é de uma grandeza absoluta... só por isso tem meu voto eternamente,1,1,0,1,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad
5866,"Arre, alguém que ainda resiste aos “encantos” de Lula.",0,0,0,0,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann
2988,Vermes parasita,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
6108,🥚🥚🥚🤣🤣🤣🤣🤣🤣🤣🤣RINDO MUITO ATÉ 2026,0,0,0,0,https://www.instagram.com/p/C5gMnI0rOSg/,Eduardo Bolsonaro
273,Velha canalha,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
6656,Quero sim juntos somos fortes,0,0,0,0,https://www.instagram.com/p/C3L9ag3OpuG/,Eduardo Bolsonaro
331,Sua hora de ir morar com o LULA tá chegando,1,1,1,1,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad
1986,"E ainda tem pessoas defendendo esse idiota,o triste é que a gente sofre junto com essas pessoas 😒",1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
2253,Cala a boca vcs são traidoras 😡,1,1,1,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
6255,Aumenta o teto do FGTS .. destrava a vida das pessoas.. 5 anos sem ajustar.. quero poder usar o FGTS para quitar a casa propria,0,0,0,0,https://www.instagram.com/p/CzZ4P7XxW2b/,Fernando Haddad
4188,@patriciamnds como lidar com esse encontro de crushes???,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad
4934,"Avante Brasil...políticos que não querem com CERTEZA deixaremos no arquivo morto, digamos. Carla estamos com vc e outros com o mesmo foco.❤😘",0,0,0,0,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli
5972,ORGULHO PRESIDENTA!!!!!!! 🔥,0,0,0,0,https://www.instagram.com/p/B55Fxu4F5Y5/,Gleisi Hoffmann
5773,Espero que tenham chamado a POLÍCIA !!!!,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
3514,"Quem é essa, mesmo? Hummmm",0,0,0,0,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
1700,Um homem de Deus... Desculpa Deus!,1,1,0,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
6617,Que programa maravilhoso e importante para nosso povo.,0,0,0,0,https://www.instagram.com/p/CpSwP0Fu9Zg/,Fernando Haddad
5048,Parabéns sr Presidente e sr Ministros,0,0,0,0,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
6111,"Quem está por trás desse ""Juiz"" ??? 🤷🏻‍♀️🤔",0,0,0,0,https://www.instagram.com/p/C5gMnI0rOSg/,Eduardo Bolsonaro
3074,Sao todos um lixo. Vergonha.,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
4246,@bolsonarosp ajudei a eleger teu pai. Mas esse arquivamento de processos referente ao Sen. Carlos Bolsonaro ficou estranho,0,0,0,0,https://www.instagram.com/p/B4K2nvnF3cE/,Eduardo Bolsonaro
2761,Quem é essa Zé Mané aí ? O que ela fez ? Está mais para atriz de Família Addams,0,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
2252,Muito Irresponsável!!,1,0,1,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
2143,"Gente quantas maldades, essa história de que daqui a 10 anos o Brasil será melhor, é absurda , até quando os bolsominions, continuarão com o manterá a culpa é do PT, até quando essa lobotomia fará efeito, com uma receita de bilhões, deixada nos cofres e essa praga fascista usurpando , vendendo tudo e prejudicando somente os menos favorecidos, em favor de empresários e grandes fortunas ?",1,1,0,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
1606,"Esse facista , racista e homofóbico ainda está vivo na política??? Vc não não me representa !!!",1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
3122,A lacradora perdeu o rumo !!! Bela broxada!!! 😂😂😂😂😂,1,0,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli
31,"hipocrisia, mal do seculo: falta de caráter geral. Ser humano não deu certo.",1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
6754,@dieguera_ Ele ñ é filho d Lula.,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
6606,"@ricardo_eleuterio30 exatamente, Deus é o princípio para todas as coisas boas acontecerem",0,0,0,0,https://www.instagram.com/p/C4ncODbBcrm/,Carla Zambelli
3172,"Puts, sem noção mesmo...",1,0,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
3447,Esses gados aqui tudo cego,1,1,1,1,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad
6082,Ele falou tá falado e pronto.,0,0,0,0,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
3077,"Bando de sem vergonhas, atraso do Brasil!",1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
6361,"OBRIGADA meu DEUS, pela vida de nosso Presidente Lula.",0,0,0,0,https://www.instagram.com/p/C5S1qxgNqzX/,Gleisi Hoffmann
3226,"Não vejo a hora dos segredos bizarros do cabeça de ovo, serem revelados... pois como dizia minha vozinha muito sábia: quem muito abaixa mostra a bunda.",1,0,1,1,https://www.instagram.com/p/C5gMnI0rOSg/,Eduardo Bolsonaro
3446,Deixando os pobre cada vez mais pobre. É bem como o Lula falou mesmo pobre é só número. TUDO BURRROOOO,1,1,1,1,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad
2695,joice nao paga de palhaça,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
3336,"Deve ser brabo, ter que passear por aí, com tanta mentira embaixo do tapete prestes a ser varrida!",1,0,1,1,https://www.instagram.com/p/Cy56zeNLzPE/,Fernando Haddad
1947,@bolsonarosp o câncer do noblat sempre fala no blog dele tic tac sobre a chata da Marielle !envolvendo vocês,1,1,1,1,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
3159,Por isso mesmo que eu falo muita felicidade nesse Governo e os que apoiam ele querem liberdade pra fazerem o que querem principalmente com crianças e mulheres ou ninguém percebeu o quanto aumentou a morte contras mulheres e essa vergonha aí pra todo mundo ver 💩💩💩💩💩💩💩🤮🤮🤮🤮🤮🤮🤮🤮🤮🙈🙊🙉,0,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
1627,Vagabundos como esse que o Brasil não precisa,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
1950,"@bolsonarosp o besta fera do noblat sempre fala tic tac no blog dele envolvendo vocês !com essa corja maligna do congresso ,STF ,mídia , jornalistas como esses diabos do noblat ,Fábio panunzio ,Reinaldo azedo ,Raquel sheirabosta ,José Simão ,George marques ,todos da globo enfim que perseguem @jairmessiasbolsonaro ,esquerda só teria solução com uma intervenção divina @bolsonarosp !Deus tinha que fazer uma limpeza com essa corja maligna @bolsonarosp",1,1,1,1,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
5692,"Nunca houve isso no Brasil o Bolsonaro semeou está descriminação contra a os negros ,os gays, contra a todos. O quê que este homem aínda está fazendo no governo.",0,0,1,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
3448,Cegos do caralhooo,1,1,1,1,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad
5913,amém. ...que a justiça continue trabalhando,0,0,0,0,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann
4132,Haddad presidente. Lindo inteligente educado e perfeito.,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad
5375,Tem que receber a faixa presidencial,0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad
6273,"Por exatamente 45 anos eu confiei , hoje fizeram reforma tributária mas esqueceram de isentar de IR RETIDO NA FONTE e previdência iniciada em 2003 os trabalhadores do Brasil",0,0,0,0,https://www.instagram.com/p/Cy56zeNLzPE/,Fernando Haddad
1387,Que maldito esse ser...😬😤#somostodosbolsonaro.,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
5205,Ela ganhou e vai continuar objetificada... Preguiça desses discursos 😔,0,0,1,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila
4166,Quero Haddad presidente,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad
1107,Ridiculo esse senhor,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
3722,👏👏👏 Que príncipe esse meu Futuro Presidente do Brasil.,0,0,0,0,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad
3436,Um verdadeiro piLantra,1,1,1,1,https://www.instagram.com/p/Cyl2yBqxhOV/,Fernando Haddad
6052,O Brasil lutando para sair da Grota e alguns preocupado com a tal de Greta. Vamos ficar até quando nessa?,0,1,0,0,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
1882,Tá surtando!!!!!,1,0,1,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli
3658,"Abra um colégio militar em São Gabriel da Cachoeira, na cabeça do Cachorro!! Precisa muito!!!",0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro
5112,Lindíssima! Uma deusa!,0,0,0,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila
1824,Joice tem que ser relegada ao ostracismo,1,1,0,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli
4485,Af não dou conta!!!!,0,0,0,0,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad
6648,Os homens se reunindo PRESIDENTE BOLSONARO +MILEI +TRUMP HOMENS RESPEITADOS 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,0,0,0,https://www.instagram.com/p/C3v9JGyvsjD/,Eduardo Bolsonaro
1294,#midialuxo nojo dessa imprensa nacional,1,1,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
2918,Deveria ser extraditado pra Cuba ou Venezuela..,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
1565,Jesus só serve na hora de tirar dinheiro dos incautos,0,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
5752,Vamos lutar pelo respeito à nossa raça,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
6984,Vocês são os verdadeiros políticos que o povo necessita.,0,0,0,0,https://www.instagram.com/p/C5rDlbTPTJq/,Eduardo Bolsonaro
3673,@bolsonarosp 👉👉👉 opinião!!! Se pegarmos todo mês do contribuinte 1 real da luz /água/gás ... já teríamos milhões todos os meses ( para nossa Amazônia!!!) 👍🇧🇷😳todos os brasileiros estariam contribuindo com oque é nosso!! ( Amazônia),0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro
4893,Haddad vc é 10.💙💙💙💙💙,0,0,0,0,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad
5807,"Quem conhece sua história Benedita da Silva, te louva, DEUS abençoe sempre Beijos te amamos, 🙏👏👏👏💋♥️",0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
509,Vixe PT vai tudo enjaulado Então.... são fábricas de fake News,1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
3176,Cade os Bolsominions defendendo? Cade a espuma? Kkkkk Silêncio,0,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
1464,Vagabundo desordeiro!,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
1292,"Gente pelo amor de Deus,cadê as feministas que só serve pra colocar os peito de fora,porque a ministra não denuncia esse jornalista,ele a ofendeu profundamente,na verdade ele ofendeu nos mulheres,que absurdo como um homem pode falE isso pra uma mulher,ministra,se não começar a denunciar esses lixos,eles vão achar que pode tudo,eu me senti agredida com o que esse Leco escreveu.",1,1,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
4414,Dois homens que me dá orgulho de ser brasileira lindos demais.❤❤👍👏🏽,0,0,0,0,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad
6021,"A estratégia de Soros é apoiar movimentos de protesto que minam os nacionalismos, colocando acima as reivindicações sociais globais, que desafiam os governos progressistas com um senso de pátria. De pertencer a um território e uma cultura. Malala e Greta fazem parte dessa estratégia, embora a mídia corporativa do mundo esteja focada em saber se a garota escandinava pode retornar de veleiro, mula ou skate para sua escola sueca, para não se contaminar no caminho de volta.",0,1,0,0,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
999,"O nome disso não senilidade, chama-se PEDOFILIA!!!",1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
2554,"A perseguição a Lula ainda não acabou, a mídia e a direita maldita, começaram a inventar coisas, primeiro plantaram falsas acusações referente do Porto de Cuba, agora estão investigando todos os movimento da empresa de telefonia de lulinha, afirmando que o governo federal aprovou projeto de lei favorecendo criminosamente a empresa do filho, pegaram todos os movimentos financeiros firmado com a oi, e passaram a dizer que tudo é produto do crime. O pior que estes malditos do MPF, fazem e perseguem Lula e a família, e nada acontece contra eles. Este Brasil do ódio",1,1,1,1,https://www.instagram.com/p/B55Fxu4F5Y5/,Gleisi Hoffmann
4603,Estamos Com vc Ministra Damares 💖,0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
803,Leilane vergonha alheia 🤣🤣🤣🤣,0,1,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli
2594,"@joicehasselmannoficial, tem um monte de homem solto ppr ai, e vc querendo pegar um casado? Vc não vale nada...tome tento mulher...deixe essa putaria e vá lavar uma trouxa de roupa que esse fogo passa...",1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
3561,"Parabéns deputado. Obrigada pela atenção com o meu filhote e com toda essa geração que precisa de bons exemplos. O meu filho é aquele de boina vermelha, o mais bonito de todos kkkkk ficou extremamente honrado em conhece-lo. Sucesso",0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro
5792,Nuuu arrepiei com esse discurso!!!!! 👏👏👏👏,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
4274,"DEPUTADO NAO E O GABINETE do ÓDIO , MAS SIM DE UMA GRANDE JORNALISTA CANAL da LEDA NAGLE ! ENTREVISTA . PARABÉNS ! 👏👏👏👏👏💛👏👏🇧🇷👮‍♂️🇧🇷💚👮‍♂️💛👍👍👍👍🤝👮‍♂️🇧🇷👏👏VAMOS ASSISTIR ! TODOS ! 😂😂😂😂😂❤️😂😂😂😂😂😂😂👮‍♂️😂😂😂🇧🇷NÃO PERCAM !",0,0,0,0,https://www.instagram.com/p/B4K2nvnF3cE/,Eduardo Bolsonaro
5098,"Muito merecido, ela é linda demais!👏👏👏👏👏",0,0,0,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila
478,"Vai faltar cadeia para o pessoal do Pt, Psol, e outros 😂😂😂😂",1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
5056,"Deixa ver se entendi...se 1/4 está pessimista, 1/4 está neutro como pode a maioria estar otimista? Ora se somarmos pessimistas mais neutros há um empate. Não?kkkkk tá foda em Dudu.",0,0,0,0,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
2734,"Digno de pena isso, tanta gente importante de verdade e essa pirralha ocupar esse espaço todo.",1,1,0,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
6679,@rennatorasta pensei a mesma coisa kkk,0,0,0,0,https://www.instagram.com/p/C3aUy5cOWw_,Joice Hasselmann
1747,"Que asco. Uma pessoa assim não pode exercer a política, porque não contribui para o debate. É só atraso.",1,1,0,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
3371,"Quantas faculdade de economia vc fez ?? E qual delas vc não colocou?? Vc não entende nada de economia não se oque tá fazendo aí ,vc está acabando com a economia do Brasil",1,0,1,1,https://www.instagram.com/p/CzZ4P7XxW2b/,Fernando Haddad
3240,Morais tá pensando que é alguém lá fora 😂😂😂😂😂😂😂 esse Ovo vai cair e quebrar não vai prestar nem pra fazer frito de taoo podre que vai estar .,1,1,0,1,https://www.instagram.com/p/C5gMnI0rOSg/,Eduardo Bolsonaro
6453,A perseguição é do homem mais o livramento e de deus,0,0,0,0,https://www.instagram.com/p/C4xe8v1L1WE/,Eduardo Bolsonaro
6739,Só falou verdades Sr Deputado! 👏👏👏,0,0,0,0,https://www.instagram.com/p/C4wHsBWvHP1/,Eduardo Bolsonaro
5670,"Continue firme 😍Sou mais à esquerda, mas gosto da senhora. É responsável, sensata e inteligente! Autoritarismo de esquerda ou de direita é um erro, e nosso fracasso se equilibra nesses extremos... 🇧🇷",0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
2347,"Triste isso....força e acabem com esse racista por falta de decoro, por violência e racismo declarado",1,0,1,1,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
3831,Vamos torcer pra isso,0,0,0,0,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila
5857,Jesus Ressuscitado está no comando !,0,0,0,0,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann
3630,Lindos 👏👏👏 que Orgulho 😍😍😍,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro
5351,Não sabia que estavas em Poa! Se soubesse tinha ido te aplaudir. 👏👏👏🔝🔝🔝😘😘😘,0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad
815,Vergonha alheia da porra,1,0,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli
2010,A todos os BOLSOLIXOS QUE VOTAM NELE,1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
2508,Verdade preso político.Armacao do Moro eda quadrilha dele,1,1,0,1,https://www.instagram.com/p/B55Fxu4F5Y5/,Gleisi Hoffmann
538,Congresso do cão,1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
6597,"Por essas e outras que o bem jamais será derrotado.É como dizia Silvio Santos,o mau vence por alguns momentos,mas no final o bem sempre triunfa!🙌🏾🙏🏾",0,0,0,0,https://www.instagram.com/p/C4ncODbBcrm/,Carla Zambelli
